,budget,tconst,poster_path,production_countries,revenue,status,production_companies_name,production_companies_country,Unnamed: 0,titleType,primaryTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,nconst,category,characters,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title,genre,director_principal
55002,14000000,tt8244784,/wxPhn4ef1EAo5njxwBkAEVrlJJG.jpg,"['JP', 'US']",10550350,Released,"['Blumhouse Productions', 'dentsu', 'White Rabbit Productions', 'Universal Pictures']","['US', 'JP', 'US', 'US']",69202,movie,The Hunt,0,2020-01-01,90,"Action,Horror,Thriller",6.5,118451,nm0957505,nm0005476,actress,"[""Athena""]",Hilary Swank,1974-01-01,,"actress,producer,soundtrack","tt0171804,tt0405159,tt0431308,tt2398231",The Hunt,Action,Craig Zobel
55011,0,tt8201852,/tpOwE6xsWnu4lKeKbKW0R3iClM.jpg,['US'],0,Released,"['Blumhouse Productions', 'Universal Pictures']","['US', 'US']",41965,movie,You Should Have Left,0,2020-01-01,93,"Horror,Thriller",5.4,22937,nm0462895,nm0000102,actor,"[""Theo"",""Stetler""]",Kevin Bacon,1958-01-01,,"actor,producer,soundtrack","tt0361127,tt0327056,tt0087277,tt0164052",You Should Have Left,Horror,David Koepp
55020,0,tt6792282,/k1SEABHjk34flsBQigm9ygMuUM4.jpg,"['AR', 'ES', 'UY']",0,Released,"['Tornasol Films', 'Haddock Films', 'Aleph', 'Manny Films']","['ES', 'AR', 'AR', 'FR']",80886,movie,A Twelve-Year Night,0,2018-01-01,122,"Adventure,Biography,Crime",7.5,10413,nm1304308,nm0380547,producer,unknown,Gerardo Herrero,1953-01-01,,"producer,director,writer","tt15977250,tt0436385,tt1305806,tt0120311",Compañeros,Adventure,Álvaro Brechner
55030,14000000,tt7083526,/85BfZAYh4zC1U6NBz2ZkXb3y67v.jpg,['US'],49231674,Released,"['Fox 2000 Pictures', '20th Century Fox']","['US', 'US']",65452,movie,Breakthrough,0,2019-01-01,116,"Biography,Drama",6.2,10347,nm0206259,nm0371660,actor,"[""Dr. Garrett""]",Dennis Haysbert,1954-01-01,,"actor,producer,director","tt0285331,tt0297884,tt0113277,tt0097815",Breakthrough,Biography,Roxann Dawson
55039,0,tt7374948,/3BO6pPa7qDcpPYct061Luh9fvst.jpg,['US'],0,Released,['Good Universe'],['US'],79294,movie,Always Be My Maybe,0,2019-01-01,101,"Comedy,Romance",6.8,58495,nm0451274,nm0028787,composer,unknown,Michael Andrews,,,"music_department,composer,soundtrack","tt0841046,tt1478338,tt0246578,tt1284575",Always Be My Maybe,Comedy,Nahnatchka Khan
55048,52406,tt7914416,/rws34k2bqYVo2B5MkhKAbV8925j.jpg,['JP'],27590180,Released,"['Panpokopina', 'ENBU Seminar']","['JP', '']",89287,movie,One Cut of the Dead,0,2017-01-01,96,"Comedy,Drama,Horror",7.6,26476,nm4940051,nm2202023,composer,unknown,Nobuhiro Suzuki,,,"visual_effects,director,producer","tt1474276,tt0758742,tt1174954,tt7914416",Ne coupez pas!,Comedy,Shin'ichirô Ueda
55058,0,tt8178486,/oyKnosHXQ7kkhlGwqsWOvn4RgKR.jpg,"['JP', 'GB']",0,Released,"['Scott Free Productions', 'Twenty First City']","['GB', 'JP']",32299,movie,Earthquake Bird,0,2019-01-01,107,"Crime,Drama,Mystery",6.0,15166,nm0922903,nm0000631,producer,unknown,Ridley Scott,1937-01-01,,"producer,director,production_designer","tt0083658,tt3659388,tt0172495,tt0103074",L'Oiseau-tempête,Crime,Wash Westmoreland
55068,45000000,tt7638348,/i6QFXv4lZyxRMknH0EDkCIz02XP.jpg,"['GB', 'US']",2000000,Released,"['WarParty Films', 'Highland Film Group', 'Ingenious Media', 'Paradox Film Group', 'EFO Films', 'Big Red Films', 'Diamond Film Productions', 'Edver Films', 'Orca Entertainment Group', 'River Bay Films', 'The Fyzz', 'Scott Free Productions']","['US', 'US', 'GB', '', 'US', '', 'US', '', '', 'US', 'GB', 'GB']",36366,movie,Boss Level,0,2020-01-01,100,"Action,Adventure,Comedy",6.8,71533,nm0138620,nm0000154,actor,"[""Colonel Clive Ventor""]",Mel Gibson,1956-01-01,,"actor,producer,director","tt0118883,tt0117438,tt0104714,tt0112573",Boss Level,Action,Joe Carnahan
55078,0,tt8169446,/mi5l29DQFdwrTXxbqM2OLbs830H.jpg,['US'],0,Released,"['Paper Kite Productions', 'Paper Pictures Inc.', 'Dunshire Productions']","['US', '', '']",70164,movie,Wine Country,0,2019-01-01,103,"Adventure,Comedy,Drama",5.5,22025,nm0688132,nm0171123,composer,unknown,Lisa Coleman,1960-01-01,,"composer,soundtrack,music_department","tt0112792,tt0813715,tt1190689,tt5595688",Un week-end à Napa,Adventure,Amy Poehler
55087,16000000,tt7734218,/gqk7ndiGn9WUT5UDTm6KHwGTv3m.jpg,['US'],32400000,Released,['GoldDay'],[''],70899,movie,Stuber,0,2019-01-01,93,"Action,Comedy,Crime",6.2,49019,nm0236226,nm0000227,actress,"[""Angie McHenry""]",Mira Sorvino,1967-01-01,,"actress,producer,soundtrack","tt0113819,tt0120032,tt0364343,tt0120008",Stuber,Action,Michael Dowse
55096,0,tt8096832,/8wBEye516IKul9sW7JKGcFXVGfV.jpg,['US'],0,Released,"['Walt Disney Pictures', 'Taylor Made Entertainment']","['US', '']",50554,movie,Lady and the Tramp,0,2019-01-01,111,"Adventure,Comedy,Family",6.2,22789,nm0063769,nm0000385,actor,"[""Trusty""]",Sam Elliott,1944-01-01,,"actor,producer,soundtrack","tt0098206,tt1517451,tt5655222,tt0118715",La Belle et le Clochard,Adventure,Charlie Bean
55105,3500000,tt8151874,/3BZ2rBn31kWER45ZMj7OTe9keMm.jpg,['US'],3400977,Released,"['Amazon Studios', 'Stay Gold Features', 'Delirio Films', 'Automatik Entertainment', 'Kindred Spirit', 'Red Crown Productions']","['US', 'US', 'US', 'US', 'US', 'US']",81392,movie,Honey Boy,0,2019-01-01,94,Drama,7.2,38938,nm2776774,nm0479471,actor,"[""James""]",Shia LaBeouf,1986-01-01,,"actor,director,producer","tt4364194,tt0418279,tt8151874,tt2713180",Honey Boy,Drama,Alma Har'el
55115,125000000,tt7975244,/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,['US'],801693929,Released,"['Columbia Pictures', 'Seven Bucks Productions', 'Matt Tolmach Productions', 'The Detective Agency']","['US', 'US', 'US', 'US']",69182,movie,Jumanji: The Next Level,0,2019-01-01,123,"Action,Adventure,Comedy",6.7,260144,nm0440458,nm0085312,actor,"[""Oberon""]",Jack Black,1969-01-01,,"actor,producer,soundtrack","tt0332379,tt0457510,tt0360717,tt0146882",Jumanji: The Next Level,Action,Jake Kasdan
55125,9000000,tt8155288,/4tdnePOkOOzwuGPEOAHp8UA4vqx.jpg,['US'],25327500,Released,"['Digital Riot Media', 'Blumhouse Productions']","['US', 'US']",81731,movie,Happy Death Day 2U,0,2019-01-01,100,"Comedy,Horror,Mystery",6.2,78540,nm0484907,nm1245146,writer,unknown,Scott Lobdell,1963-01-01,,"writer,producer,miscellaneous","tt12280510,tt0331933,tt8155288,tt5308322",Happy Birthdead 2 You,Comedy,Christopher Landon
55134,160000000,tt7991608,/lAXONuqg41NwUMuzMiFvicDET9Y.jpg,['US'],178143,Released,"['Flynn Picture Company', 'Seven Bucks Productions', 'Bad Version']","['US', 'US', 'US']",76860,movie,Red Notice,0,2021-01-01,118,"Action,Comedy,Thriller",6.3,286917,nm1098493,nm0004927,producer,unknown,Beau Flynn,1970-01-01,,"producer,miscellaneous,executive","tt0180093,tt2231461,tt1397514,tt2126355",Red Notice,Action,Rawson Marshall Thurber
55143,0,tt8150814,/GaPJQscaH4MtYQTbJyWjCUIho8.jpg,['US'],0,Released,"['21 Laps Entertainment', 'Atomic Monster']","['US', 'US']",80051,movie,There's Someone Inside Your House,0,2021-01-01,96,"Horror,Mystery,Thriller",4.8,17626,nm2674307,nm0506613,producer,unknown,Shawn Levy,1968-01-01,,"producer,director,actor","tt6264654,tt2463208,tt1714206,tt2543164",Killer Game,Horror,Patrick Brice
55153,13500000,tt8364368,/mKxpYRIrCZLxZjNqpocJ2RdQW8v.jpg,"['CA', 'RS', 'US']",91542097,Released,"['Raimi Productions', 'Fire Axe Pictures', 'Serbia Creates Film', 'Ontario Creates']","['US', '', 'RS', 'CA']",42499,movie,Crawl,0,2019-01-01,87,"Action,Adventure,Horror",6.1,87576,nm0014960,nm0000600,producer,unknown,Sam Raimi,1959-01-01,,"producer,writer,director","tt0145487,tt0099365,tt0106308,tt0083907",Crawl,Action,Alexandre Aja
55163,0,tt5181830,/5dsX6UAHqkQz1kiV8bs8SvjyVNa.jpg,['US'],0,Released,"['Gotham Group', 'Monkeypaw Productions']","['US', 'US']",65385,movie,Wendell & Wild,0,2022-01-01,105,"Adventure,Animation,Comedy",6.4,10422,nm0783139,nm0000291,actress,"[""Sister Helley""]",Angela Bassett,1958-01-01,,"actress,producer,director","tt9114286,tt0114558,tt0118884,tt1825683",Wendell et Wild,Adventure,Henry Selick
55172,100000000,tt3581652,/myAX5qoD6YVLNGiWpk2wcU66Vfq.jpg,['US'],74530532,Released,"['Amblin Entertainment', '20th Century Studios']","['US', 'US']",6435,movie,West Side Story,0,2021-01-01,156,"Crime,Drama,Musical",7.2,87359,nm0000229,nm0077086,composer,unknown,Leonard Bernstein,1918-01-01,1990-01-01,"soundtrack,writer,music_department","tt0047296,tt0055614,tt3581652,tt3776668",West Side Story,Crime,Steven Spielberg
55182,0,tt5688996,/6OemqmvthXswt5KFmtXBCMMloJ4.jpg,['US'],0,Released,"['Mighty Engine', 'STX Entertainment', 'Red Hour']","['US', 'US', 'US']",68590,movie,Alex Strangelove,0,2018-01-01,99,"Comedy,Drama,Romance",6.3,18608,nm2574897,nm0001774,producer,unknown,Ben Stiller,1965-01-01,,"producer,actor,director","tt0942385,tt0359950,tt0196229,tt1608290",Alex Strangelove,Comedy,Craig Johnson
55191,10000000,tt5563334,/6kmxXfg3aSWrzUlEPt2L0YD4jz9.jpg,"['DE', 'GB', 'US']",33856058,Released,"['New Line Cinema', 'Bron Studios', 'Creative Wealth Media Finance']","['US', 'CA', 'CA']",38132,movie,The Good Liar,0,2019-01-01,109,"Crime,Drama,Mystery",6.7,44105,nm0174374,nm0000545,actress,"[""Betty McLeish""]",Helen Mirren,1945-01-01,,"actress,producer,director","tt1245526,tt0436697,tt0975645,tt0280707",L'art du mensonge,Crime,Bill Condon
55200,0,tt6378710,/Arefq9eI1z94Jtrbbuqzg9p5mf8.jpg,['US'],0,Released,"['Bron Studios', 'Star Thrower Entertainment', 'Creative Wealth Media Finance', 'The Realm Films']","['CA', 'US', 'CA', '']",78624,movie,Villains,0,2019-01-01,90,"Comedy,Drama,Horror",6.2,15321,"nm3228270,nm1793586",nm0232998,actor,"[""George""]",Jeffrey Donovan,1968-01-01,,"actor,producer,director","tt0824747,tt0810788,tt3397884,tt5052474",Villains,Comedy,Dan Berk
55210,150000000,tt8106534,/lnWkyG3LLgbbrIEeyl5mK5VRFe4.jpg,['US'],0,Released,"['Skydance Media', 'Bay Films']","['US', 'US']",69925,movie,6 Underground,0,2019-01-01,128,"Action,Thriller",6.1,183384,nm0000881,nm0000881,director,unknown,Michael Bay,1965-01-01,,"producer,director,actor","tt1055369,tt0120591,tt0117500,tt2109248",6 Underground,Action,Michael Bay
55220,18000000,tt7869070,/nojx83s8JWyYpI9oeKdQXniWMu6.jpg,['US'],3153,Released,"['Daniel Grodnik Productions', 'Fig Production Group', 'Media Finance Capital', 'Pretzel Fang Productions', 'Wonderfilm Media', 'Oscar Generale Productions']","['US', '', 'GB', '', 'US', '']",30995,movie,The Fanatic,0,2019-01-01,88,"Crime,Drama,Horror",4.1,11700,nm0004890,nm0000237,actor,"[""Moose""]",John Travolta,1954-01-01,,"actor,soundtrack,producer","tt0113161,tt0076666,tt0077631,tt0110912",The Fanatic,Crime,Fred Durst
55230,0,tt7711170,/n9OzZmPMnVrV0cMQ7amX0DtBkQH.jpg,['US'],0,Released,"['Mill House Motion Pictures', 'Paperclip', 'With XYZfilms']","['US', 'US', '']",73123,movie,Alone,0,2020-01-01,98,"Drama,Horror,Mystery",6.2,22596,nm0404882,nm0372217,actor,"[""Robert""]",Anthony Heald,1944-01-01,,actor,"tt0102926,tt0118956,tt0376994,tt0384793",Alone,Drama,John Hyams
55240,0,tt6828390,/vpCKOsAmKLD67mwugN6hrPvdPZl.jpg,"['PL', 'UA', 'GB']",0,Released,"['Film Produkcja', 'Crab Apple Films', 'Kinorob', 'Film.UA', 'Studio Orka', 'PISF', 'Krakowskie Biuro Festiwalowe', 'Ukrainian State Film Agency']","['PL', 'GB', 'UA', 'UA', '', 'PL', 'PL', 'UA']",61228,movie,Mr. Jones,0,2019-01-01,141,"Biography,Drama,Thriller",6.9,13899,nm0002140,nm0002140,director,unknown,Agnieszka Holland,1948-01-01,,"director,writer,assistant_director","tt6828390,tt5328350,tt0099776,tt0111507",L'ombre de Staline,Biography,Agnieszka Holland
55249,0,tt6436726,/hL2uecLh2rTTbuVbOriXP0PhqIJ.jpg,"['AT', 'DE']",0,Released,"['Augenschein Filmproduktion', 'Novotny & Novotny Filmproduktion', 'FilmNation Entertainment', 'Endeavor Content', 'SWR', 'BR', 'ARTE', 'Film AG', 'Leonine Studios']","['DE', 'AT', 'US', 'US', 'DE', 'DE', 'DE', 'AT', '']",72227,movie,7500,0,2019-01-01,93,"Action,Drama,Thriller",6.3,30248,nm2573530,nm0330687,actor,"[""Tobias Ellis""]",Joseph Gordon-Levitt,1981-01-01,,"actor,producer,soundtrack","tt2229499,tt1276104,tt1375666,tt1306980",Code 7500 - Un avion en détresse,Action,Patrick Vollrath
55258,0,tt4729430,/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,['ES'],0,Released,"['Atresmedia', 'The SPA Studios']","['ES', 'ES']",75090,movie,Klaus,0,2019-01-01,96,"Adventure,Animation,Comedy",8.2,164269,"nm0655053,nm3582089",nm0005403,actor,"[""Jesper""]",Jason Schwartzman,1980-01-01,,"soundtrack,actor,music_department","tt1748122,tt0838221,tt0128445,tt2140373",La légende de Klaus,Adventure,Sergio Pablos
55268,190000000,tt8097030,/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,['US'],18879922,Released,"['Walt Disney Pictures', 'Pixar']","['US', 'US']",81686,movie,Turning Red,0,2022-01-01,100,"Adventure,Animation,Comedy",7.0,131673,nm7626019,nm0644897,actress,"[""Ming"",""Panda Ming"",""Young Ming""]",Sandra Oh,1971-01-01,,"actress,producer,soundtrack","tt0328589,tt0413573,tt0375063,tt7016936",Alerte rouge,Adventure,Domee Shi
55277,200000000,tt12801262,/8tABCBpzu3mZbzMB3sRzMEHEvJi.jpg,['US'],49750471,Released,"['Pixar', 'Walt Disney Pictures']","['US', 'US']",84367,movie,Luca,0,2021-01-01,95,"Adventure,Animation,Comedy",7.4,170786,nm1154836,nm6244013,actor,"[""Alberto Scorfano""]",Jack Dylan Grazer,2003-01-01,,"actor,producer","tt7349950,tt12801262,tt0448115,tt1396484",Luca,Adventure,Enrico Casarosa
55287,18000000,tt7616798,/pZn87R7gtmMCGGO8KeaAfZDhXLg.jpg,"['CN', 'US']",17643857,Released,"['Bona Film Group', 'Pariah', 'Columbia Pictures']","['CN', '', 'US']",26044,movie,A Dog's Way Home,0,2019-01-01,96,"Adventure,Drama,Family",6.7,18889,nm0001747,nm0001747,director,unknown,Charles Martin Smith,1953-01-01,,"actor,director,writer","tt0069704,tt1564349,tt0094226,tt0086005",L'Incroyable aventure de Bella,Adventure,Charles Martin Smith
55296,23934823,tt0441881,/aB1rCWGMsM2mm1kBDleaPkqUCFo.jpg,"['AU', 'GB']",2078370,Released,"['Red Dune Films', 'Full Clip Productions', 'Deeper Water Films', 'Sunjive Studios', 'THN Nominees', 'Hoosegow Productions', 'Ingenious Media']","['AU', 'GB', '', 'AU', '', 'GB', 'GB']",81617,movie,Danger Close,0,2019-01-01,118,"Action,Drama,War",6.8,13995,nm0826541,nm0064181,writer,unknown,Stuart Beattie,,,"writer,director,producer","tt0369339,tt0441881,tt14174940,tt0325980",Danger close,Action,Kriv Stenders
55306,0,tt8119752,/KPrZ8lbgbMD7gr1pkMKoNbtcCK.jpg,['KR'],21041950,Released,['Hive Media Corp'],['KR'],89297,movie,Gonjiam: Haunted Asylum,0,2018-01-01,95,Horror,6.4,11348,nm2891286,nm9665672,actor,"[""Ha-joon""]",Wi Ha-joon,1991-01-01,,"actor,camera_department","tt10919420,tt15146202,tt9130542,tt8119752",Gonjiam: Haunted asylum,Horror,Jung Bum-shik
55313,0,tt3661394,/wDOyGAiTaXvjKGmnmXsoFO7zItt.jpg,['US'],0,Released,"['Allison Shearmur Productions', 'Digital Makeup Group', 'Jolie Pas Productions', 'Walt Disney Pictures']","['US', 'US', 'US', 'US']",70532,movie,The One and Only Ivan,0,2020-01-01,95,"Adventure,Comedy,Drama",6.5,12758,nm4824763,nm0001401,producer,unknown,Angelina Jolie,1975-01-01,,"actress,producer,director","tt0172493,tt0824747,tt0944835,tt1587310",Le Seul et unique Ivan,Adventure,Thea Sharrock
55323,150000000,tt2948372,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,['US'],136384442,Released,"['Walt Disney Pictures', 'Pixar']","['US', 'US']",71365,movie,Soul,0,2020-01-01,100,"Adventure,Animation,Comedy",8.0,341208,"nm0230032,nm5358492",nm0230032,director,unknown,Pete Docter,1968-01-01,,"producer,writer,director","tt2948372,tt2096673,tt1049413,tt0910970",Soul,Adventure,Pete Docter
55333,200000000,tt7146812,/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg,['US'],141940042,Released,"['Walt Disney Pictures', 'Pixar']","['US', 'US']",68493,movie,Onward,0,2020-01-01,102,"Adventure,Animation,Comedy",7.4,155486,nm0768959,nm0002217,composer,unknown,Mychael Danna,1958-01-01,,"composer,music_department,soundtrack","tt1210166,tt0449059,tt0265343,tt0454876",En avant,Adventure,Dan Scanlon
55343,0,tt7645122,/4w3bCp5UkLeemdq8MBNlyA3Zl2J.jpg,['US'],44112,Released,"['Studio71', 'RLJE Films', 'Red Hour']","['US', 'US', 'US']",87736,movie,Plus One,0,2019-01-01,98,"Comedy,Drama,Romance",6.6,12532,"nm1088461,nm2671270",nm0509484,producer,unknown,Deborah Liebling,,,"producer,miscellaneous,production_manager","tt0158983,tt8324422,tt0364725,tt12261776",On sera deux!,Comedy,Jeff Chan
55353,0,tt8144834,/x7rVZ0KiPWxBMJBI8roIwlMvs2c.jpg,['IN'],0,Released,"['Panorama Studios', 'T-Series']","['IN', 'IN']",72899,movie,Section 375,0,2019-01-01,124,"Crime,Drama,Mystery",8.1,16568,nm5120912,nm0451379,actor,"[""Tarun Saluja""]",Akshaye Khanna,1975-01-01,,"actor,music_department","tt0326576,tt0118751,tt0292490,tt1017456",Section 375,Crime,Ajay Bahl
55362,3000000,tt7204348,/iYrcnrxv80L9JbV9YfVv45VpNM2.jpg,"['AR', 'ES']",10452324,Released,"['El Deseo', 'K & S Films', 'INCAA', 'Underground Producciones', 'Telefe', 'TVE']","['ES', 'AR', 'AR', 'AR', 'AR', 'ES']",49491,movie,El Angel,0,2018-01-01,118,"Biography,Crime,Drama",6.9,11099,nm1166781,nm0000264,producer,unknown,Pedro Almodóvar,1949-01-01,,"writer,director,soundtrack","tt0095675,tt1189073,tt0287467,tt0101026",L'ange,Biography,Luis Ortega
55372,0,tt2716382,/h4cPVVNPZUHVeoF6dH2grBvSEKs.jpg,"['BE', 'IE', 'SE', 'GB']",0,Released,"['Epic Pictures Group', 'Frakas Productions', 'Bright Pictures', 'Screen Ireland', 'Creativity Capital', 'Fantastic Films', 'Flexibon Films', 'Makar Productions', 'Pandastorm Pictures']","['US', 'BE', '', 'IE', 'GB', '', '', '', 'DE']",84797,movie,Sea Fever,0,2019-01-01,95,"Drama,Horror,Mystery",5.7,12461,nm1450065,nm0568107,producer,unknown,John McDonnell,,,"producer,miscellaneous,production_manager","tt0118972,tt2016894,tt1709143,tt8368406",Sea Fever,Drama,Neasa Hardiman
55381,165000000,tt8041270,/kAVRgw7GgK1CfYEJq8ME6EvRIgU.jpg,['US'],1001978080,Released,"['Amblin Entertainment', 'Universal Pictures']","['US', 'US']",23125,movie,Jurassic World: Dominion,0,2022-01-01,147,"Action,Adventure,Sci-Fi",5.6,179264,nm1119880,nm0000341,writer,unknown,Michael Crichton,1942-01-01,2008-01-01,"writer,producer,director","tt0117998,tt0107290,tt0108757,tt0070909",Jurassic World: Le monde d'après,Action,Colin Trevorrow
55391,2940457,tt8359848,/47IXH2iEWwX0F7vIyGXaKQ0psBG.jpg,"['BE', 'FR', 'US']",1088907,Released,"['Wild Bunch', 'Rectangle Productions', 'ARTE France Cinéma', 'VOO', 'Vice Studios', 'Eskwad', 'KNM']","['FR', 'FR', 'FR', 'BE', 'US', 'FR', 'FR']",76266,movie,Climax,0,2018-01-01,97,"Drama,Horror,Music",6.9,72419,nm0637615,nm0637615,director,unknown,Gaspar Noé,1963-01-01,,"director,producer,writer","tt0290673,tt8359848,tt0157016,tt1191111",Climax,Drama,Gaspar Noé
55400,0,tt4648786,/bNmuY9vOx1AEh3G8G1IUppFKAgj.jpg,['US'],0,Released,['Focus Features'],['US'],63541,movie,Harriet,0,2019-01-01,125,"Action,Biography,Drama",6.7,28573,nm0501435,nm0005966,composer,unknown,Terence Blanchard,1962-01-01,,"composer,music_department,soundtrack","tt0307901,tt8093700,tt9777644,tt7349662",Harriet,Action,Kasi Lemmons
55409,0,tt7946422,/1HpAwszXLsD8GeypDzK0me7fPFA.jpg,"['US', 'CA']",0,Released,"['Depth of Field', 'Bron Studios', 'Ground Control Entertainment', 'Shep Films', 'Breaker', 'Film4 Productions', 'DUST']","['US', 'CA', 'US', 'US', 'US', 'GB', '']",86930,movie,Prospect,0,2018-01-01,100,"Adventure,Drama,Sci-Fi",6.3,30278,"nm4938950,nm4777635",nm0050959,actor,"[""Ezra""]",Pedro Pascal,1975-01-01,,"actor,soundtrack,producer","tt0944947,tt8111088,tt7126948,tt4649466",Prospect : L'Ambre de la lune verte,Adventure,Christopher Caldwell
55419,8000000,tt8820590,/jqBIHiSglRfNxjh1zodHLa9E7zW.jpg,['RU'],36220872,Released,"['Mars Media Entertainment', 'AMedia']","['RU', 'RU']",69757,movie,T-34,0,2018-01-01,139,"Action,War",6.7,13161,nm1284414,nm0586482,producer,unknown,Nikita Mikhalkov,1945-01-01,,"actor,director,writer","tt0111579,tt0093664,tt0488478,tt0103176",T-34 : Machine de guerre,Action,Aleksey Sidorov
55429,0,tt6292852,/b3jWxwWRFqvNDJTvBcmKJVHnzKK.jpg,['AU'],643593,Released,"['Mother Film Holdings', 'Rhea Films', 'Southern Light Films', 'The Penguin Empire', 'ADL Film Fest Fund', 'Fin Design & Effects']","['', 'US', 'AU', '', '', 'AU']",81577,movie,I Am Mother,0,2019-01-01,113,"Drama,Mystery,Sci-Fi",6.7,93994,nm3078140,nm0126284,actress,"[""Mother""]",Rose Byrne,1979-01-01,,"actress,soundtrack,producer","tt1478338,tt1591095,tt3079380,tt2004420",I Am Mother,Drama,Grant Sputore
55439,395168,tt5215088,/aXosp6MFBxYi4m6ZmE4u1auReHc.jpg,"['RS', 'US']",0,Released,"['Mir Media Group', 'Balkanic', 'Filmski centar Srbije']","['RS', 'US', 'RS']",82880,movie,A.I. Rising,0,2018-01-01,85,"Drama,Romance,Sci-Fi",4.9,11085,nm4584357,nm0257646,producer,unknown,Jonathan English,,,"producer,director,writer","tt1233301,tt2404583,tt0415160,tt5674650",A.I. Rising,Drama,Lazar Bodroza
55449,0,tt6149154,/k50gYFDfpAyxcIGjWjnXAaOM81e.jpg,"['IT', 'US']",761361,Released,"['AMBI Group', 'Infinitum Nihil', 'Ithaca Pictures', 'Iervolino Entertainment', 'Samuel Goldwyn Films']","['US', 'US', 'US', 'IT', 'US']",48409,movie,Waiting for the Barbarians,0,2019-01-01,112,Drama,5.9,13219,nm1458734,nm0000136,actor,"[""Col. Joll""]",Johnny Depp,1963-01-01,,"actor,producer,soundtrack","tt0325980,tt0383574,tt0408236,tt0449088",Waiting for the Barbarians,Drama,Ciro Guerra
55459,0,tt7670212,/wi9K8quRC3oYfFjGrO7CODR5nWC.jpg,"['FR', 'DE']",0,Released,"['Bombero International', 'Pathé', 'The Match Factory', 'Deutscher Filmförderfonds', 'Warner Bros. Film Productions Germany']","['', 'FR', 'DE', 'DE', 'DE']",77066,movie,The Golden Glove,0,2019-01-01,115,"Crime,Drama,Horror",6.7,16073,nm0015359,nm0083340,editor,unknown,Andrew Bird,1956-01-01,,"editor,editorial_department,assistant_director","tt0880502,tt5723272,tt1244668,tt0347048",Golden Glove,Crime,Fatih Akin
55468,250000000,tt9114286,/sv1xJUazXeYqALzczSZ3O6nkH75.jpg,['US'],859102154,Released,['Marvel Studios'],['US'],64432,movie,Black Panther: Wakanda Forever,0,2022-01-01,161,"Action,Adventure,Drama",6.7,253179,nm3363032,nm0456158,writer,unknown,Jack Kirby,1917-01-01,1994-01-01,"writer,animation_department,miscellaneous","tt4154796,tt0371746,tt1825683,tt4154756",Black Panther: Wakanda Forever,Action,Ryan Coogler
55478,6000000,tt1489887,/micaVOa1UZsdzs4fKGA67ZMGOzc.jpg,['US'],24849029,Released,"['Annapurna Pictures', 'Gloria Sanchez Productions']","['US', 'US']",83680,movie,Booksmart,0,2019-01-01,102,Comedy,7.1,123313,nm1312575,nm1312575,director,unknown,Olivia Wilde,1984-01-01,,"actress,producer,director","tt0409847,tt0790628,tt1104001,tt10731256",Booksmart,Comedy,Olivia Wilde
55488,0,tt5913798,/j1omoZD5ExFvjm1JM7n35UccXf9.jpg,['GB'],0,Released,"['Annapurna Pictures', 'Two & Two Pictures', 'AZA Films']","['US', 'GB', 'US']",87012,movie,Wounds,0,2019-01-01,95,"Drama,Horror,Mystery",4.1,20216,nm2035118,nm5939164,actress,"[""Alicia""]",Zazie Beetz,1991-01-01,,"actress,producer,soundtrack","tt5463162,tt4288182,tt10451852,tt7286456",Wounds,Drama,Babak Anvari
55497,0,tt2235695,/bSKVKcCXdKxkbgf0LL8lBTPG02e.jpg,['GB'],0,Released,['Working Title Films'],['GB'],12944,movie,Rebecca,0,2020-01-01,123,"Drama,Mystery,Romance",6.0,43832,nm1296554,nm0238898,writer,unknown,Daphne Du Maurier,1907-01-01,1989-01-01,writer,"tt0032976,tt2235695,tt0069995,tt0056869",Rebecca,Drama,Ben Wheatley
